,latlon,count,lon,lat
1414,"('-84.336621', '30.036754')",4,-84.336621,30.036754
1415,"('-71.822287', '43.179832')",1,-71.822287,43.179832
1416,"('-70.8780556', '43.8127778')",1,-70.8780556,43.8127778
1417,"('-121.1783333', '45.6175')",3,-121.1783333,45.6175
1418,"('-82.7111111', '27.495')",4,-82.7111111,27.495
1419,"('-93.3166667', '42.9786111')",1,-93.3166667,42.9786111
1420,"('-106.6619444', '32.1116667')",1,-106.6619444,32.1116667
1421,"('-95.68', '37.4183333')",1,-95.68,37.4183333
1422,"('-85.0813889', '43.2925')",2,-85.0813889,43.2925
1423,"('-90.5988889', '29.7272222')",1,-90.5988889,29.7272222
1424,"('-70.8583333', '42.5')",3,-70.8583333,42.5
1425,"('-79.1022222', '42.1572222')",2,-79.1022222,42.1572222
1426,"('-92.5383333', '33.3288889')",2,-92.5383333,33.3288889
1427,"('-80.3444444', '27.5908333')",3,-80.3444444,27.5908333
1428,"('-75.218775', '43.119514')",1,-75.218775,43.119514
1429,"('-86.2483333', '43.2341667')",20,-86.2483333,43.2341667
1430,"('-105.083267', '39.792716')",1,-105.083267,39.792716
1431,"('-111.6394444', '34.9455556')",2,-111.6394444,34.9455556
1432,"('-99.9619444', '31.9563889')",2,-99.9619444,31.9563889
1433,"('-108.550649', '39.063871')",1,-108.550649,39.063871
1434,"('-95.7694444', '34.9333333')",4,-95.7694444,34.9333333
1435,"('-81.4847222', '41.1338889')",8,-81.4847222,41.1338889
1436,"('-84.3063889', '39.8977778')",1,-84.3063889,39.8977778
1437,"('-81.3394444', '28.5997222')",11,-81.3394444,28.5997222
1438,"('-90.4113889', '38.7669444')",4,-90.4113889,38.7669444
1439,"('-94.8666667', '42.0658333')",2,-94.8666667,42.0658333
1440,"('-111.4625', '34.9083333')",1,-111.4625,34.9083333
1441,"('-75.7036111', '40.0063889')",15,-75.7036111,40.0063889
1442,"('-73.3297222', '40.7616667')",13,-73.3297222,40.7616667
1443,"('-89.2491667', '41.4736111')",1,-89.2491667,41.4736111
1444,"('-85.3941667', '40.0475')",1,-85.3941667,40.0475
1445,"('-117.951181', '47.504604')",1,-117.951181,47.504604
1446,"('-112.3488889', '33.4355556')",13,-112.3488889,33.4355556
1447,"('-117.1083333', '33.7430556')",1,-117.1083333,33.7430556
1448,"('-87.6116667', '46.4991667')",1,-87.6116667,46.4991667
1449,"('-96.595', '32.9761111')",4,-96.595,32.9761111
1450,"('-117.6475', '34.0975')",12,-117.6475,34.0975
1451,"('-118.3080556', '34.1808333')",78,-118.3080556,34.1808333
1452,"('-83.9716667', '42.0719444')",1,-83.9716667,42.0719444
1453,"('-74.0241667', '40.7794444')",3,-74.0241667,40.7794444
1454,"('-102.9994444', '42.8294444')",1,-102.9994444,42.8294444
1455,"('-93.2058333', '37.0208333')",5,-93.2058333,37.0208333
1456,"('-86.066233', '34.021273')",1,-86.066233,34.021273
1457,"('-122.8744444', '47.8225')",1,-122.8744444,47.8225
1458,"('-92.381346', '36.335395')",1,-92.381346,36.335395
1459,"('-84.3622222', '39.4402778')",3,-84.3622222,39.4402778
1460,"('-89.840211', '44.930472')",1,-89.840211,44.930472
1461,"('-148.9661111', '63.8569444')",1,-148.9661111,63.8569444
1462,"('-97.1497222', '27.9091667')",1,-97.1497222,27.9091667
1463,"('-83.3061111', '42.5222222')",2,-83.3061111,42.5222222
1464,"('-75.4419444', '39.83')",2,-75.4419444,39.83
1465,"('-119.113571', '44.417653')",1,-119.113571,44.417653
1466,"('-71.6422222', '41.3830556')",5,-71.6422222,41.3830556
1467,"('-88.1919444', '42.2761111')",1,-88.1919444,42.2761111
1468,"('-98.280236', '29.532418')",1,-98.280236,29.532418
1469,"('-76.2986111', '36.8352778')",14,-76.2986111,36.8352778
1470,"('-78.9033333', '42.7461111')",1,-78.9033333,42.7461111
1471,"('-122.4183333', '37.775')",186,-122.4183333,37.775
1472,"('-120.4347222', '34.9530556')",20,-120.4347222,34.9530556
1473,"('-82.1119444', '29.2891667')",2,-82.1119444,29.2891667
1474,"('-87.8755556', '43.3872222')",4,-87.8755556,43.3872222
1475,"('-90.836389', '47.573889')",1,-90.836389,47.573889
1476,"('-117.9177778', '33.6411111')",22,-117.9177778,33.6411111
1477,"('-90.6627778', '36.2786111')",1,-90.6627778,36.2786111
1478,"('-107.3925', '45.1294444')",1,-107.3925,45.1294444
1479,"('-93.36', '38.0677778')",1,-93.36,38.0677778
1480,"('-71.585265', '41.430707')",1,-71.585265,41.430707
1481,"('-83.591719', '32.640001')",1,-83.591719,32.640001
1482,"('-93.2408333', '34.5113889')",2,-93.2408333,34.5113889
1483,"('-83.4002778', '42.3241667')",14,-83.4002778,42.3241667
1484,"('-78.3922222', '37.3019444')",2,-78.3922222,37.3019444
1485,"('-82.255241', '26.905351')",1,-82.255241,26.905351
1486,"('-83.4963889', '41.7941667')",1,-83.4963889,41.7941667
1487,"('-81.2538889', '27.4430556')",1,-81.2538889,27.4430556
1488,"('-74.3152778', '39.6269444')",1,-74.3152778,39.6269444
1489,"('-91.5380556', '36.5244444')",2,-91.5380556,36.5244444
1490,"('-105.782067', '39.550051')",4,-105.782067,39.550051
1491,"('-117.96', '34.0852778')",4,-117.96,34.0852778
1492,"('-81.9325', '32.5380556')",4,-81.9325,32.5380556
1493,"('-117.6972222', '33.4669444')",15,-117.6972222,33.4669444
1494,"('-117.902842', '34.384721')",1,-117.902842,34.384721
1495,"('-81.379236', '28.538336')",5,-81.379236,28.538336
1496,"('-82.6013889', '37.1236111')",4,-82.6013889,37.1236111
1497,"('-83.7825', '42.8144444')",2,-83.7825,42.8144444
1498,"('-72.6994444', '43.7783333')",1,-72.6994444,43.7783333
1499,"('-81.6380556', '41.3686111')",3,-81.6380556,41.3686111
1500,"('-84.160146', '39.613584')",1,-84.160146,39.613584
1501,"('-76.1169444', '43.3236111')",2,-76.1169444,43.3236111
1502,"('-122.535342', '45.287929')",1,-122.535342,45.287929
1503,"('-96.3383333', '33.4305556')",1,-96.3383333,33.4305556
1504,"('-122.2030556', '47.8602778')",4,-122.2030556,47.8602778
1505,"('-88.4825', '46.9169444')",1,-88.4825,46.9169444
1506,"('-122.8936111', '41.4569444')",1,-122.8936111,41.4569444
1507,"('-112.86', '32.3716667')",6,-112.86,32.3716667
1508,"('-77.4769444', '40.8908333')",1,-77.4769444,40.8908333
1509,"('-87.1727778', '38.6591667')",4,-87.1727778,38.6591667
1510,"('-79.818468', '40.256648')",2,-79.818468,40.256648
1511,"('-86.1694444', '37.9988889')",1,-86.1694444,37.9988889
1512,"('-93.7458333', '45.3325')",3,-93.7458333,45.3325
1513,"('-85.6788889', '34.1519444')",1,-85.6788889,34.1519444
1514,"('-92.224844', '46.823102')",1,-92.224844,46.823102
1515,"('-118.4902778', '34.0194444')",48,-118.4902778,34.0194444
1516,"('-94.2883333', '46.5205556')",1,-94.2883333,46.5205556
1517,"('-75.306233', '40.667261')",1,-75.306233,40.667261
1518,"('-77.3858333', '40.5333333')",1,-77.3858333,40.5333333
1519,"('-99.7572222', '36.3155556')",1,-99.7572222,36.3155556
1520,"('-83.1969444', '35.0525')",4,-83.1969444,35.0525
1521,"('-84.338838', '40.932272')",1,-84.338838,40.932272
1522,"('-106.9872222', '38.8697222')",1,-106.9872222,38.8697222
1523,"('-78.366846', '40.824635')",1,-78.366846,40.824635
1524,"('-86.0394444', '43.5688889')",1,-86.0394444,43.5688889
1525,"('-121.2347222', '38.7908333')",17,-121.2347222,38.7908333
1526,"('-87.6813889', '41.6316667')",1,-87.6813889,41.6316667
1527,"('-121.795832', '46.766539')",1,-121.795832,46.766539
1528,"('-81.1875', '35.2619444')",25,-81.1875,35.2619444
1529,"('-123.1144444', '38.4497222')",1,-123.1144444,38.4497222
1530,"('-149.4394444', '61.5813889')",19,-149.4394444,61.5813889
1531,"('-98.1125', '32.8083333')",2,-98.1125,32.8083333
1532,"('-82.111512', '26.443397')",7,-82.111512,26.443397
1533,"('-121.312125', '37.934346')",1,-121.312125,37.934346
1534,"('-98.3930556', '31.2169444')",1,-98.3930556,31.2169444
1535,"('-74.9930556', '39.9966667')",3,-74.9930556,39.9966667
1536,"('-94.2705556', '35.5277778')",1,-94.2705556,35.5277778
1537,"('-88.7441667', '44.0394444')",3,-88.7441667,44.0394444
1538,"('-119.9861111', '46.9455556')",2,-119.9861111,46.9455556
1539,"('-73.7827778', '40.9113889')",19,-73.7827778,40.9113889
1540,"('-120.523619', '35.518857')",1,-120.523619,35.518857
1541,"('-118.8516667', '34.7961111')",2,-118.8516667,34.7961111
1542,"('-88.4380556', '37.8136111')",2,-88.4380556,37.8136111
1543,"('-149.0930556', '64.5638889')",2,-149.0930556,64.5638889
1544,"('-109.2908333', '34.1111111')",1,-109.2908333,34.1111111
1545,"('-117.5713889', '34.4261111')",5,-117.5713889,34.4261111
1546,"('-82.7366667', '40.7875')",4,-82.7366667,40.7875
1547,"('-84.5691667', '42.8422222')",2,-84.5691667,42.8422222
1548,"('-120.6586111', '35.2827778')",12,-120.6586111,35.2827778
1549,"('-80.6561111', '35.3236111')",2,-80.6561111,35.3236111
1550,"('-85.2386111', '32.5966667')",1,-85.2386111,32.5966667
1551,"('-88.1108333', '42.5547222')",2,-88.1108333,42.5547222
1552,"('-94.3180556', '45.565')",1,-94.3180556,45.565
1553,"('-111.6336111', '33.2486111')",21,-111.6336111,33.2486111
1554,"('-82.4333333', '27.7205556')",3,-82.4333333,27.7205556
1555,"('-119.058113', '37.204113')",1,-119.058113,37.204113
1556,"('-92.5866667', '34.5644444')",3,-92.5866667,34.5644444
1557,"('-75.9286111', '41.1969444')",1,-75.9286111,41.1969444
1558,"('-88.6022222', '32.4672222')",1,-88.6022222,32.4672222
1559,"('-111.2969444', '42.3222222')",1,-111.2969444,42.3222222
1560,"('-83.5997222', '36.4425')",1,-83.5997222,36.4425
1561,"('-114.005', '33.9325')",15,-114.005,33.9325
1562,"('-117.566438', '33.875294')",1,-117.566438,33.875294
1563,"('-77.6391667', '38.0386111')",3,-77.6391667,38.0386111
1564,"('-79.0569444', '43.0944444')",11,-79.0569444,43.0944444
1565,"('-84.5930556', '35.4427778')",3,-84.5930556,35.4427778
1566,"('-73.1991667', '43.6436111')",1,-73.1991667,43.6436111
1567,"('-92.2736111', '35.1713889')",1,-92.2736111,35.1713889
1568,"('-81.7152778', '27.8713889')",1,-81.7152778,27.8713889
1569,"('-87.7538889', '41.8455556')",5,-87.7538889,41.8455556
1570,"('-80.9119444', '38.1666667')",2,-80.9119444,38.1666667
1571,"('-88.8922222', '44.1627778')",1,-88.8922222,44.1627778
1572,"('-88.868259', '42.275416')",1,-88.868259,42.275416
1573,"('-71.5125', '43.5013889')",1,-71.5125,43.5013889
1574,"('-105.2205556', '39.7555556')",15,-105.2205556,39.7555556
1575,"('-93.5063889', '44.9741667')",2,-93.5063889,44.9741667
1576,"('-96.0638889', '39.8341667')",2,-96.0638889,39.8341667
1577,"('-90.4327778', '38.6008333')",2,-90.4327778,38.6008333
1578,"('-122.6091667', '38.9105556')",5,-122.6091667,38.9105556
1579,"('-118.5416667', '34.3916667')",18,-118.5416667,34.3916667
1580,"('-118.142825', '33.904019')",1,-118.142825,33.904019
1581,"('-68.8375', '44.7444444')",3,-68.8375,44.7444444
1582,"('-96.9066667', '33.6561111')",1,-96.9066667,33.6561111
1583,"('-71.8813889', '42.3638889')",1,-71.8813889,42.3638889
1584,"('-96.1408333', '47.6983333')",1,-96.1408333,47.6983333
1585,"('-122.7702778', '45.4313889')",18,-122.7702778,45.4313889
1586,"('-79.7741667', '34.9391667')",2,-79.7741667,34.9391667
1587,"('-74.0619444', '40.3294444')",2,-74.0619444,40.3294444
1588,"('-120.673189', '35.506423')",1,-120.673189,35.506423
1589,"('-122.3105556', '37.9158333')",7,-122.3105556,37.9158333
1590,"('-108.5472222', '38.2694444')",1,-108.5472222,38.2694444
1591,"('-72.6808333', '44.6355556')",3,-72.6808333,44.6355556
1592,"('-92.1341667', '29.9744444')",3,-92.1341667,29.9744444
1593,"('-88.7036111', '32.3641667')",6,-88.7036111,32.3641667
1594,"('-68.9983333', '44.5211111')",1,-68.9983333,44.5211111
1595,"('-75.5108333', '35.3519444')",8,-75.5108333,35.3519444
1596,"('-80.1169444', '39.5297222')",1,-80.1169444,39.5297222
1597,"('-75.3213889', '44.7272222')",4,-75.3213889,44.7272222
1598,"('-79.1372222', '34.8477778')",1,-79.1372222,34.8477778
1599,"('-83.4852778', '42.2047222')",4,-83.4852778,42.2047222
1600,"('-68.7994444', '44.3313889')",1,-68.7994444,44.3313889
1601,"('-71.1513889', '43.1941667')",1,-71.1513889,43.1941667
1602,"('-120.3811111', '37.9841667')",26,-120.3811111,37.9841667
1603,"('-111.535528', '32.995459')",1,-111.535528,32.995459
1604,"('-73.4747222', '40.6805556')",7,-73.4747222,40.6805556
1605,"('-90.6252778', '37.9116667')",1,-90.6252778,37.9116667
1606,"('-82.0391667', '28.865')",1,-82.0391667,28.865
1607,"('-90.8866667', '38.4725')",2,-90.8866667,38.4725
1608,"('-71.725', '42.5944444')",4,-71.725,42.5944444
1609,"('-94.6827778', '45.1505556')",2,-94.6827778,45.1505556
1610,"('-76.6608333', '38.7216667')",3,-76.6608333,38.7216667
1611,"('-81.618718', '34.274583')",1,-81.618718,34.274583
1612,"('-118.1488889', '47.6541667')",6,-118.1488889,47.6541667
1613,"('-112.572188', '34.576674')",1,-112.572188,34.576674
1614,"('-118.380748', '34.226148')",1,-118.380748,34.226148
1615,"('-79.1233333', '41.3325')",1,-79.1233333,41.3325
1616,"('-120.6255556', '36.9861111')",1,-120.6255556,36.9861111
1617,"('-75.3708333', '40.6258333')",11,-75.3708333,40.6258333
1618,"('-97.0127778', '33.5769444')",1,-97.0127778,33.5769444
1619,"('-83.2511111', '37.4575')",1,-83.2511111,37.4575
1620,"('-72.9258333', '40.9525')",2,-72.9258333,40.9525
1621,"('-110.7644444', '40.4041667')",1,-110.7644444,40.4041667
1622,"('-84.1475', '38.3019444')",1,-84.1475,38.3019444
1623,"('-118.0519444', '34.1616667')",5,-118.0519444,34.1616667
1624,"('-71.3619444', '42.3625')",6,-71.3619444,42.3625
1625,"('-80.9741667', '34.2141667')",1,-80.9741667,34.2141667
1626,"('-85.8813889', '43.1288889')",1,-85.8813889,43.1288889
1627,"('-103.322222', '34.382778')",2,-103.322222,34.382778
1628,"('-77.48311', '38.285092')",1,-77.48311,38.285092
1629,"('-85.135527', '41.349494')",1,-85.135527,41.349494
1630,"('-105.6686111', '35.0094444')",1,-105.6686111,35.0094444
1631,"('-86.5497222', '41.8763889')",1,-86.5497222,41.8763889
1632,"('-103.6666667', '41.8666667')",6,-103.6666667,41.8666667
1633,"('-88.3', '41.2969444')",1,-88.3,41.2969444
1634,"('-84.7869444', '45.6358333')",1,-84.7869444,45.6358333
1635,"('-72.0244444', '41.2569444')",1,-72.0244444,41.2569444
1636,"('-77.448346', '37.670087')",2,-77.448346,37.670087
1637,"('-77.8855556', '42.8711111')",1,-77.8855556,42.8711111
1638,"('-75.6152778', '38.6994444')",1,-75.6152778,38.6994444
1639,"('-97.6577778', '35.1377778')",2,-97.6577778,35.1377778
1640,"('-91.9477778', '38.8466667')",9,-91.9477778,38.8466667
1641,"('-83.189648', '42.095043')",1,-83.189648,42.095043
1642,"('-74.882664', '39.689561')",1,-74.882664,39.689561
1643,"('-95.419431', '29.019671')",1,-95.419431,29.019671
1644,"('-88.7902778', '38.6161111')",1,-88.7902778,38.6161111
1645,"('-97.3969444', '32.1425')",1,-97.3969444,32.1425
1646,"('-69.6216667', '44.5469444')",5,-69.6216667,44.5469444
1647,"('-94.796896', '36.421191')",1,-94.796896,36.421191
1648,"('-88.4197222', '36.2038889')",1,-88.4197222,36.2038889
1649,"('-70.25', '41.7019444')",2,-70.25,41.7019444
1650,"('-75.306233', '40.706987')",1,-75.306233,40.706987
1651,"('-76.6361111', '38.2911111')",1,-76.6361111,38.2911111
1652,"('-74.8961111', '40.6669444')",2,-74.8961111,40.6669444
1653,"('-116.7863889', '33.9175')",3,-116.7863889,33.9175
1654,"('-78.8786111', '42.8863889')",72,-78.8786111,42.8863889
1655,"('-74.5383333', '44.1669444')",4,-74.5383333,44.1669444
1656,"('-71.1383333', '44.7813889')",1,-71.1383333,44.7813889
1657,"('-86.2638889', '43.1688889')",1,-86.2638889,43.1688889
1658,"('-93.8041667', '39.7622222')",1,-93.8041667,39.7622222
1659,"('-97.5055556', '38.8791667')",1,-97.5055556,38.8791667
1660,"('-86.2744444', '34.6277778')",2,-86.2744444,34.6277778
1661,"('-86.1011111', '38.6055556')",2,-86.1011111,38.6055556
1662,"('-74.3613889', '40.4591667')",8,-74.3613889,40.4591667
1663,"('-120.757583', '36.477945')",2,-120.757583,36.477945
1664,"('-71.762957', '42.296396')",1,-71.762957,42.296396
1665,"('-89.7483333', '30.3758333')",2,-89.7483333,30.3758333
1666,"('-81.245', '33.7630556')",4,-81.245,33.7630556
1667,"('-86.8652778', '36.3130556')",1,-86.8652778,36.3130556
1668,"('-73.9744444', '40.3613889')",1,-73.9744444,40.3613889
1669,"('-93.19303', '34.239636')",1,-93.19303,34.239636
1670,"('-73.4261111', '40.8680556')",10,-73.4261111,40.8680556
1671,"('-78.0208333', '41.7747222')",1,-78.0208333,41.7747222
1672,"('-122.5605556', '37.9747222')",6,-122.5605556,37.9747222
1673,"('-79.6155556', '40.3280556')",4,-79.6155556,40.3280556
1674,"('-74.5505556', '39.3702778')",2,-74.5505556,39.3702778
1675,"('-117.9744444', '47.3002778')",1,-117.9744444,47.3002778
1676,"('-119.603549', '40.560839')",1,-119.603549,40.560839
1677,"('-79.5047222', '42.2538889')",2,-79.5047222,42.2538889
1678,"('-110.5525', '34.3908333')",2,-110.5525,34.3908333
1679,"('-93.8158333', '42.4694444')",5,-93.8158333,42.4694444
1680,"('-81.1608333', '36.1458333')",2,-81.1608333,36.1458333
1681,"('-82.1130556', '28.0183333')",17,-82.1130556,28.0183333
1682,"('-122.27', '37.5586111')",7,-122.27,37.5586111
1683,"('-72.8619444', '42.0666667')",1,-72.8619444,42.0666667
1684,"('-122.014684', '37.05106')",1,-122.014684,37.05106
1685,"('-70.9361111', '42.0805556')",6,-70.9361111,42.0805556
1686,"('-76.2625', '42.1033333')",6,-76.2625,42.1033333
1687,"('-97.0036111', '41.1838889')",1,-97.0036111,41.1838889
1688,"('-72.8927778', '41.5836111')",3,-72.8927778,41.5836111
1689,"('-70.0763889', '41.6861111')",3,-70.0763889,41.6861111
1690,"('-81.7197222', '33.5602778')",11,-81.7197222,33.5602778
1691,"('-99.3302778', '43.8108333')",1,-99.3302778,43.8108333
1692,"('-96.1208333', '41.2083333')",1,-96.1208333,41.2083333
1693,"('-113.3379', '47.15626')",2,-113.3379,47.15626
1694,"('-96.3163889', '36.2380556')",1,-96.3163889,36.2380556
1695,"('-86.1275', '40.0427778')",8,-86.1275,40.0427778
1696,"('-97.5088889', '28.0363889')",1,-97.5088889,28.0363889
1697,"('-95.272329', '38.939612')",1,-95.272329,38.939612
1698,"('-79.0358333', '41.7038889')",1,-79.0358333,41.7038889
1699,"('-71.2333333', '42.2833333')",1,-71.2333333,42.2833333
1700,"('-117.073889', '33.591111')",1,-117.073889,33.591111
1701,"('-111.5663889', '32.8794444')",1,-111.5663889,32.8794444
1702,"('-116.7691667', '47.7297222')",1,-116.7691667,47.7297222
1703,"('-81.7888889', '28.065')",1,-81.7888889,28.065
1704,"('-94.8827778', '36.3919444')",1,-94.8827778,36.3919444
1705,"('-88.1008333', '32.2522222')",1,-88.1008333,32.2522222
1706,"('-74.0458333', '42.515')",1,-74.0458333,42.515
1707,"('-90.5091667', '38.5969444')",5,-90.5091667,38.5969444
1708,"('-87.685422', '44.175319')",1,-87.685422,44.175319
1709,"('-88.109612', '41.68541')",2,-88.109612,41.68541
1710,"('-88.4036111', '43.0608333')",5,-88.4036111,43.0608333
1711,"('-78.5027778', '38.5752778')",1,-78.5027778,38.5752778
1712,"('-84.685', '35.8655556')",1,-84.685,35.8655556
1713,"('-77.9191667', '37.5419444')",4,-77.9191667,37.5419444
1714,"('-75.9591667', '42.1155556')",9,-75.9591667,42.1155556
1715,"('-122.1233333', '37.6811111')",5,-122.1233333,37.6811111
1716,"('-81.98', '37.203889')",1,-81.98,37.203889
1717,"('-121.2897222', '37.9577778')",36,-121.2897222,37.9577778
1718,"('-97.7275', '31.1169444')",15,-97.7275,31.1169444
1719,"('-97.2255556', '32.6466667')",1,-97.2255556,32.6466667
1720,"('-116.6838889', '35.2627778')",2,-116.6838889,35.2627778
1721,"('-84.3347222', '33.9461111')",2,-84.3347222,33.9461111
1722,"('-123.3630556', '42.9511111')",2,-123.3630556,42.9511111
1723,"('-111.4727778', '36.9086111')",5,-111.4727778,36.9086111
1724,"('-120.6519444', '40.4163889')",10,-120.6519444,40.4163889
1725,"('-88.4655556', '38.5705556')",1,-88.4655556,38.5705556
1726,"('-97.2083333', '26.0730556')",4,-97.2083333,26.0730556
1727,"('-73.5355556', '40.8466667')",1,-73.5355556,40.8466667
1728,"('-77.171091', '38.882334')",1,-77.171091,38.882334
1729,"('-103.3933333', '31.4611111')",1,-103.3933333,31.4611111
1730,"('-73.5894444', '40.6786111')",1,-73.5894444,40.6786111
1731,"('-82.1888889', '36.595')",22,-82.1888889,36.595
1732,"('-121.6958333', '47.8569444')",8,-121.6958333,47.8569444
1733,"('-92.4697222', '44.0216667')",25,-92.4697222,44.0216667
1734,"('-75.9183333', '42.0986111')",29,-75.9183333,42.0986111
1735,"('-84.9763889', '40.2786111')",1,-84.9763889,40.2786111
1736,"('-74.9433333', '40.3658333')",1,-74.9433333,40.3658333
1737,"('-76.7322222', '39.2719444')",2,-76.7322222,39.2719444
1738,"('-82.1588889', '36.0155556')",3,-82.1588889,36.0155556
1739,"('-111.723855', '32.933183')",1,-111.723855,32.933183
1740,"('-73.7775', '40.7683333')",7,-73.7775,40.7683333
1741,"('-95.0619444', '29.9116667')",6,-95.0619444,29.9116667
1742,"('-84.406761', '39.403986')",5,-84.406761,39.403986
1743,"('-105.5102778', '39.9613889')",4,-105.5102778,39.9613889
